W_x_error,W_y_error,W_z_error,V_x_error,V_y_error,V_z_error
0.0,0.0,1.200080016675968,-0.4577797065766804,-1.4639069849447883,0.0
0.0,0.0,1.1420393877290795,-0.46968461543098994,-1.412713611155698,0.0
0.0,0.0,1.2420406329129052,-0.4740862384366977,-1.5267449012760426,0.0
0.0,0.0,1.1828104084754907,-0.4868823308213041,-1.4735565872352259,0.0
0.0,0.0,1.2828103755509535,-0.49018262203528457,-1.5886039712425861,0.0
0.0,0.0,1.2226194470640483,-0.5037933979981641,-1.5335767146236874,0.0
0.0,0.0,1.3226197124005334,-0.5060193097952115,-1.649632070473256,0.0
0.0,0.0,1.2613792205858168,-0.5204905325796371,-1.5926841711018054,0.0
0.0,0.0,1.3613794247636686,-0.5216696663657593,-1.7097330059667075,0.0
0.0,0.0,1.2992498880273766,-0.5369441654615701,-1.6509784353429664,0.0
0.0,0.0,1.399250172156457,-0.5371006629979604,-1.7690109189663474,0.0
0.0,0.0,1.3361999221970295,-0.553189434547682,-1.708405293207835,0.0
0.0,0.0,1.436200850948962,-0.5523478172499107,-1.8274078542723406,0.0
0.0,0.0,1.3723298304984435,-0.5692125928415233,-1.7650250069114966,0.0
0.0,0.0,1.4723300897414477,-0.5673929448154424,-1.8849854686151035,0.0
0.0,0.0,1.407679957655867,-0.585018699271433,-1.8208499838014331,0.0
0.0,0.0,1.507680652399599,-0.5822434914358464,-1.9417599397862277,0.0
0.0,0.0,1.442419898064477,-0.6005017844439793,-1.8759687605373392,0.0
0.0,0.0,1.5424188930361322,-0.5967838554642618,-1.9978168427731722,0.0
0.0,0.0,1.4766104918195344,-0.6156260923699467,-1.9304093018564212,0.0
0.0,0.0,1.5766102041580745,-0.610972549477895,-2.0531927817238245,0.0
0.0,0.0,1.5102099262653166,-0.6303776584187815,-1.9840949821417029,0.0
0.0,0.0,1.6102088851103842,-0.6248011706654166,-2.1078074696328084,0.0
0.0,0.0,1.5432201520292002,-0.6447598872925604,-2.0370185468112814,0.0
0.0,0.0,1.6432203149947384,-0.6382741556339291,-2.16165377463244,0.0
0.0,0.0,1.5756298474743025,-0.6587685686123298,-2.0891504702189274,0.0
0.0,0.0,1.6756303194917466,-0.6513814134279284,-2.214698455564427,0.0
0.0,0.0,1.6074489760078905,-0.6724134699628272,-2.1404963412732774,0.0
0.0,0.0,1.7074496043364715,-0.6641369570929565,-2.266949454430472,0.0
0.0,0.0,1.638650717467294,-0.6856850013374398,-2.191000347411502,0.0
0.0,0.0,1.7386512345992047,-0.6765355435318624,-2.3183490497316597,0.0
0.0,0.0,1.6691996290505007,-0.6985763688547557,-2.240597468471618,0.0
0.0,0.0,1.7691997437029703,-0.6885631015770238,-2.3688332246646504,0.0
0.0,0.0,1.6990994370387387,-0.7110913506384509,-2.2892856435819784,0.0
0.0,0.0,1.799101190034104,-0.7002331002156388,-2.4183956329750718,0.0
0.0,0.0,1.7283503210845732,-0.7232336663653164,-2.3370491968932443,0.0
0.0,0.0,1.8283505124075847,-0.711542427140553,-2.4670203643141546,0.0
0.0,0.0,1.7569301974876697,-0.7350014012626915,-2.3838445777500117,0.0
0.0,0.0,1.8569290848012583,-0.7224897345259659,-2.514665733925052,0.0
0.0,0.0,1.7848294592359588,-0.7463937042903187,-2.4296486323061,0.0
0.0,0.0,1.884830136376999,-0.7330793514111106,-2.561306556458388,0.0
0.0,0.0,1.8120493401904612,-0.7574135114655532,-2.47444894512099,0.0
0.0,0.0,1.9120507930870676,-0.7433190382767898,-2.6069302739734637,0.0
0.0,0.0,1.8385892934334582,-0.7680695061269279,-2.5182373640169207,0.0
0.0,0.0,1.938591042466537,-0.7532057489664605,-2.6515269829137744,0.0
0.0,0.0,1.8644285875004434,-0.7783561359113979,-2.5609688376903206,0.0
0.0,0.0,1.9644295468912085,-0.7627384525868459,-2.6950509536708447,0.0
0.0,0.0,1.889568643420763,-0.7882816353150605,-2.6026384370261857,0.0
0.0,0.0,1.9895685158898406,-0.7719298041431233,-2.7374959792982114,0.0
0.0,0.0,1.9139997137829048,-0.7978462158001141,-2.6432180031730743,0.0
0.0,0.0,2.0139994195564843,-0.7807768299969524,-2.778835982617972,0.0
0.0,0.0,1.9377199940834615,-0.807054534685873,-2.6826989905814145,0.0
0.0,0.0,2.037718442140136,-0.789286753530728,-2.8190589236810224,0.0
0.0,0.0,1.9607201934860263,-0.8159101352417588,-2.7210545863342586,0.0
0.0,0.0,2.060721611333804,-0.7974646251933566,-2.8581432391084025,0.0
0.0,0.0,1.9830201872100417,-0.8244201279117105,-2.758312481599721,0.0
0.0,0.0,2.0830211233969953,-0.8053159247642514,-2.896105408981036,0.0
0.0,0.0,2.0046189993374406,-0.8325943079042455,-2.7944589217545177,0.0
0.0,0.0,2.1046212575654764,-0.812847714369239,-2.932941367961565,0.0
0.0,0.0,2.0255101825081043,-0.8404352078168971,-2.8294765334169796,0.0
0.0,0.0,2.1255094839396533,-0.8200598160752772,-2.9686234775412554,0.0
0.0,0.0,2.045710290786435,-0.8479481166551868,-2.863383052764541,0.0
0.0,0.0,2.1457083895796547,-0.826970494791464,-3.003181361201755,0.0
0.0,0.0,2.0652107181053476,-0.8551408821768351,-2.8961611909329763,0.0
0.0,0.0,2.1652097306814237,-0.8335797950791854,-3.036589946087723,0.0
0.0,0.0,2.084019027284229,-0.8620187215687778,-2.9278151957503358,0.0
0.0,0.0,2.1840206903645245,-0.8398946658008049,-3.0688568724817706,0.0
0.0,0.0,2.10215909064815,-0.8685973280997064,-2.958377501283615,0.0
0.0,0.0,2.2021587198141646,-0.8459213698042658,-3.100006710673706,0.0
0.0,0.0,2.11963228505262,-0.8748804480448193,-2.9878405163286867,0.0
0.0,0.0,2.2196313980007067,-0.8516782866759127,-3.130040980784806,0.0
0.0,0.0,2.1364298892987033,-0.8808624129153,-3.01619149591268,0.0
0.0,0.0,2.236432301741363,-0.8571599885271111,-3.158946397903164,0.0
0.0,0.0,2.152580336495943,-0.8865676908659232,-3.0434670208140915,0.0
0.0,0.0,2.252580379323183,-0.8623728844661787,-3.186748340331174,0.0
0.0,0.0,2.168107871337286,-0.8919999598035,-3.0697045973167065,0.0
0.0,0.0,2.2681109347417014,-0.8673384661526229,-3.213499514743451,0.0
0.0,0.0,2.1830088388276105,-0.8971716079461451,-3.0948894914369633,0.0
0.0,0.0,2.2830100262632302,-0.8720553405038041,-3.2391737482534486,0.0
0.0,0.0,2.197298783071862,-0.9020823094191108,-3.1190481895932596,0.0
0.0,0.0,2.297297879020311,-0.876530731478387,-3.26380137813193,0.0
0.0,0.0,2.2109905175436677,-0.9067509809881478,-3.142195064091155,0.0
0.0,0.0,2.3109904806648394,-0.8807864788301645,-3.2874015466118025,0.0
0.0,0.0,2.224099327391717,-0.9111748160553814,-3.1643552422124652,0.0
0.0,0.0,2.3240988073567936,-0.8848116632422904,-3.30999405728586,0.0
0.0,0.0,2.2366518937189577,-0.9153753673153682,-3.185565822507536,0.0
0.0,0.0,2.336652275309741,-0.8886335457256616,-3.331619423498514,0.0
0.0,0.0,2.248657685017755,-0.919346062504329,-3.2058475366811905,0.0
0.0,0.0,2.348658514257638,-0.8922409284530715,-3.3522970128133722,0.0
0.0,0.0,2.2601416328026316,-0.9231181320562316,-3.225227539982742,0.0
0.0,0.0,2.360137899378026,-0.8956575337902994,-3.372050983970471,0.0
0.0,0.0,2.2711114286358662,-0.9266780382305773,-3.243727959049325,0.0
0.0,0.0,2.371113166363998,-0.8989005101369645,-3.39091691475679,0.0
0.0,0.0,2.2815810209001675,-0.9300430847121821,-3.2613655343961714,0.0
0.0,0.0,2.3815798318293027,-0.9019462823664361,-3.4088972822925214,0.0
0.0,0.0,2.2915889119668194,-0.933223060367889,-3.2782074486221795,0.0
0.0,0.0,2.391590732458227,-0.9048315290056299,-3.4260675775973493,0.0
0.0,0.0,2.301140730342121,-0.936230519103884,-3.2942537216371077,0.0
0.0,0.0,2.4011381771012137,-0.907546392374708,-3.4424243013749845,0.0
0.0,0.0,2.3102489927799144,-0.9390658040594047,-3.309534934712131,0.0
0.0,0.0,2.410249678145025,-0.9101184754273854,-3.4580065471789347,0.0
0.0,0.0,2.318938721723003,-0.9417409246227133,-3.3240871075189524,0.0
0.0,0.0,2.418941540348743,-0.9125400718809749,-3.4728439668853337,0.0
0.0,0.0,2.3272286955435435,-0.9442617422933643,-3.337942603281897,0.0
0.0,0.0,2.427230226955572,-0.9148162993247395,-3.48696863544641,0.0
0.0,0.0,2.3351523798392173,-0.9466539621355268,-3.351156493291281,0.0
0.0,0.0,2.435151153119166,-0.9169713251930696,-3.5004354983885997,0.0
0.0,0.0,2.342719441679881,-0.9489000024458236,-3.3637506822784724,0.0
0.0,0.0,2.4427201209264777,-0.9190032831768058,-3.5132795687210017,0.0
0.0,0.0,2.3499507129427477,-0.9510270223395445,-3.3757568859535856,0.0
0.0,0.0,2.4499469177738327,-0.9209149797896001,-3.525513817596931,0.0
0.0,0.0,2.3568787446801083,-0.9530415831088017,-3.387231618229549,0.0
0.0,0.0,2.4568794127365017,-0.9227356308383119,-3.537219228698639,0.0
0.0,0.0,2.3635217616993187,-0.9549545001085888,-3.3982060278275377,0.0
0.0,0.0,2.4635180574208295,-0.9244562707829591,-3.548404991787589,0.0
0.0,0.0,2.3698896838075463,-0.9567614409825584,-3.4087021184914312,0.0
0.0,0.0,2.4698899765755966,-0.9260933131322564,-3.5591123885740052,0.0
0.0,0.0,2.3759996262752265,-0.958475961932814,-3.4187487350215116,0.0
0.0,0.0,2.4759987950374502,-0.9276376357694613,-3.5693581135622345,0.0
0.0,0.0,2.3819027124900614,-0.9601255781185771,-3.428431738927403,0.0
0.0,0.0,2.481902423887533,-0.9291253535557354,-3.5792329719981035,0.0
0.0,0.0,2.3875918442584667,-0.961690927976804,-3.4377464126131394,0.0
0.0,0.0,2.487589479437481,-0.9305352617904744,-3.5887329762716242,0.0
0.0,0.0,2.3931023396170157,-0.9631967471988672,-3.446749406807652,0.0
0.0,0.0,2.493100206331561,-0.9318965723907177,-3.597922644733473,0.0
0.0,0.0,2.3984405774506556,-0.9646458540722633,-3.4554621401899404,0.0
0.0,0.0,2.4984389918323524,-0.9332000611921961,-3.606813650703813,0.0
0.0,0.0,2.4036479925338208,-0.9660455110833448,-3.4639515395220157,0.0
0.0,0.0,2.5036522667288246,-0.9344770527750469,-3.615484580327614,0.0
0.0,0.0,2.4087508095615346,-0.967419239437876,-3.4722617695382514,0.0
0.0,0.0,2.5087523079181175,-0.935715289086591,-3.623969883519041,0.0
0.0,0.0,2.4137463669454338,-0.9687518691283183,-3.4804016029528606,0.0
0.0,0.0,2.513752089177011,-0.9369276873984331,-3.6322882417584386,0.0
0.0,0.0,2.418662794215171,-0.9700806885344246,-3.488406123569085,0.0
0.0,0.0,2.518658039224202,-0.9381096842241057,-3.6404587197992373,0.0
0.0,0.0,2.423482252016681,-0.9713718081013496,-3.496261818486757,0.0
0.0,0.0,2.5234827304036065,-0.9392903940217323,-3.648486433913174,0.0
0.0,0.0,2.428220008243955,-0.9726421394626301,-3.503987153575356,0.0
0.0,0.0,2.528219615903465,-0.9404426638579582,-3.656382015573181,0.0
0.0,0.0,2.4328779020485554,-0.9738949478361405,-3.51158626527097,0.0
0.0,0.0,2.532882300916115,-0.9415893334280206,-3.664151589502923,0.0
0.0,0.0,2.43745797919694,-0.9751400269523542,-3.519061251559396,0.0
0.0,0.0,2.537457069540428,-0.9427086153001386,-3.671787146689275,0.0
0.0,0.0,2.441946634865242,-0.9763667716534263,-3.526391347845541,0.0
0.0,0.0,2.5419494199524943,-0.9438393930101285,-3.67928209114502,0.0
0.0,0.0,2.4463677385398648,-0.9775903134662061,-3.533613741274035,0.0
0.0,0.0,2.546372130951801,-0.9449586597929135,-3.686669440176374,0.0
0.0,0.0,2.4507016296034956,-0.9788110819954972,-3.540698625692933,0.0
0.0,0.0,2.5497094110249243,-0.9440120202514857,-3.6935022632278773,0.0
0.0,0.0,2.4542335117220704,-0.9780998256700475,-3.5477875393183855,0.0
0.0,0.0,2.554236492447603,-0.9451761149231634,-3.7010777557053305,0.0
0.0,0.0,2.4586856466299616,-0.9793755797592605,-3.5550746772966075,0.0
0.0,0.0,2.558686450879762,-0.946347170447177,-3.7085304520893363,0.0
0.0,0.0,2.463041447276296,-0.9806380674676058,-3.5622149036459154,0.0
0.0,0.0,2.5630410565760475,-0.9475042919879632,-3.7158363695583385,0.0
0.0,0.0,2.4663344697395955,-0.9799221516061909,-3.568912365135839,0.0
0.0,0.0,2.5663345038992773,-0.9466118103991513,-3.722603724429471,0.0
0.0,0.0,2.4708236822099017,-0.9812630413193606,-3.576281618016501,0.0
0.0,0.0,2.5708293435413196,-0.9478658589950059,-3.730152429784603,0.0
0.0,0.0,2.4742233119620303,-0.9806216894821318,-3.5831512320890093,0.0
0.0,0.0,2.5742335668254013,-0.9470541322581844,-3.737102047906256,0.0
0.0,0.0,2.4788065928526315,-0.9820413964324457,-3.5906838277947344,0.0
0.0,0.0,2.5788153488557746,-0.9483708260655795,-3.7448163635368727,0.0
0.0,0.0,2.4823305616419926,-0.9814786305786402,-3.5977608264407115,0.0
0.0,0.0,2.5823501425076665,-0.9476510437587958,-3.7519857524402176,0.0
0.0,0.0,2.4870166018298896,-0.982982428793147,-3.6054758163511798,0.0
0.0,0.0,2.586082045802488,-0.9470338310843737,-3.75947096230375,0.0
0.0,0.0,2.490912686681766,-0.9825847681691313,-3.613159431361845,0.0
0.0,0.0,2.590005131630369,-0.9465009079508319,-3.7672709883800755,0.0
0.0,0.0,2.4949873435612355,-0.982270213047568,-3.6211279893021713,0.0
0.0,0.0,2.594107865507459,-0.9460499113750171,-3.7753661922604222,0.0
0.0,0.0,2.499233061545712,-0.9820412757946453,-3.629370010286925,0.0
0.0,0.0,2.598397836125788,-0.9457144382664008,-3.7837553145849347,0.0
0.0,0.0,2.5036492726792017,-0.9819030498134284,-3.637884540539668,0.0
0.0,0.0,2.6028534600497433,-0.9454547507642505,-3.7924217422523916,0.0
0.0,0.0,2.508210952224994,-0.9818306185790245,-3.646635699660051,0.0
0.0,0.0,2.6074576989957614,-0.9452691043150399,-3.801334635028447,0.0
0.0,0.0,2.5120410387447945,-0.9799800923748445,-3.6553406167850877,0.0
0.0,0.0,2.6122456402075938,-0.945195823044901,-3.81054196745379,0.0
0.0,0.0,2.5169210825640977,-0.9801051673722853,-3.66458192963911,0.0
0.0,0.0,2.6163073423889105,-0.9433400359691567,-3.819569907725203,0.0
0.0,0.0,2.5213072248859385,-0.9785318368389135,-3.674132683853782,0.0
0.0,0.0,2.6216469929489596,-0.9435345399889946,-3.829664572948103,0.0
0.0,0.0,2.526709830159973,-0.9788956042701011,-3.6842068594865722,0.0
0.0,0.0,2.626301637293692,-0.9420421025748271,-3.839586440549826,0.0
0.0,0.0,2.5316273926248107,-0.9776201401050897,-3.694554246501777,0.0
0.0,0.0,2.6313699709414466,-0.9407683947931204,-3.850136840365012,0.0
0.0,0.0,2.5369211528651623,-0.9765323711666426,-3.7054675811008186,0.0
0.0,0.0,2.6368446791217117,-0.9397459338647561,-3.8612945040457585,0.0
0.0,0.0,2.5425649186870527,-0.9756355854203196,-3.716899764329812,0.0
0.0,0.0,2.6427004598660484,-0.938967476292384,-3.873011824587644,0.0
0.0,0.0,2.5485437723578777,-0.9749341224365948,-3.7288248241697612,0.0
0.0,0.0,2.6489097100331573,-0.9384190284748659,-3.8852500414362656,0.0
0.0,0.0,2.5548400443401222,-0.9744247631868351,-3.741211713268221,0.0
0.0,0.0,2.6554665342462376,-0.9381241765196852,-3.897991194861333,0.0
0.0,0.0,2.561427046843463,-0.974111445148716,-3.7540146191979704,0.0
0.0,0.0,2.6623616343280627,-0.9381211181686877,-3.9112021759985782,0.0
0.0,0.0,2.5675850471638904,-0.9724639370284912,-3.766934479601311,0.0
0.0,0.0,2.668980115898202,-0.9370233137277155,-3.924569163114933,0.0
0.0,0.0,2.581851134409924,-0.9481986678768689,-3.8030029710701285,0.0
0.0,0.0,2.678955954644746,-0.9025771275530758,-3.957755391313063,0.0
0.0,0.0,2.6486287467772804,-0.8956145191015265,-3.909397290284824,0.0
0.0,0.0,2.745454528664901,-0.8455935397130594,-4.067045806727291,0.0
0.0,0.0,2.6857388106462796,-0.8765279299039018,-3.971507545336797,0.0
0.0,0.0,2.78300935695839,-0.8254865010303264,-4.131129725072947,0.0
0.0,0.0,2.695968888996228,-0.8775044398559879,-3.9901582832397025,0.0
0.0,0.0,2.7941151068584236,-0.8276280702105367,-4.150970899881727,0.0
0.0,0.0,2.720179912386755,-0.8744032401447611,-4.032306281659932,0.0
0.0,0.0,2.8201585928943267,-0.8274801496181321,-4.195567822054926,0.0
0.0,0.0,2.7196883549826776,-0.87404811602713,-4.032739930941158,0.0
0.0,0.0,2.8214362914663584,-0.8306910812056904,-4.19749244457654,0.0
0.0,0.0,2.7192977138442385,-0.8739547289175863,-4.0332677116770235,0.0
0.0,0.0,2.8233508106930767,-0.8350447114450005,-4.200052969978682,0.0
0.0,0.0,2.7189272571826777,-0.8737628769774816,-4.033919652024087,0.0
0.0,0.0,2.795538636951403,-0.7779432175581931,-4.178026590984297,0.0
0.0,0.0,2.7419444059711937,-0.813551968015223,-4.0889573274862485,0.0
0.0,0.0,2.8383303071178285,-0.7557288710744865,-4.2492532714311215,0.0
0.0,0.0,2.7673133929448817,-0.8133956924644163,-4.131627962457604,0.0
0.0,0.0,2.8679601880238543,-0.7634080435663884,-4.297009219603427,0.0
0.0,0.0,2.7692225706617988,-0.8179621958784099,-4.134172183835485,0.0
0.0,0.0,2.874903253792825,-0.7784220385411611,-4.30445849584528,0.0
0.0,0.0,2.7712866884250373,-0.822911642428629,-4.136860405570389,0.0
0.0,0.0,2.8413481948942274,-0.7088455904099047,-4.275145860130381,0.0
0.0,0.0,2.78906310344517,-0.7570056390600635,-4.185093169632561,0.0
0.0,0.0,2.886492348389618,-0.6973200686173403,-4.347608152564019,0.0
0.0,0.0,2.8126225030104792,-0.7684367475494643,-4.222755001945004,0.0
0.0,0.0,2.922844050701425,-0.7346876867961227,-4.399316588990428,0.0
0.0,0.0,2.8193103431549273,-0.782867270853498,-4.2297619477248265,0.0
0.0,0.0,2.8800089366493125,-0.6453957000675526,-4.358556753567973,0.0
0.0,0.0,2.861222148543598,-0.6761625163211049,-4.3181137373370415,0.0
0.0,0.0,2.9648928259486933,-0.624067205063755,-4.490347799600968,0.0
0.0,0.0,2.8725352479209185,-0.7004731329944665,-4.3301785859731305,0.0
0.0,0.0,3.0065431299092706,-0.7123014713446296,-4.536709159456879,0.0
0.0,0.0,2.8457748300023544,-0.6453037599972564,-4.306255829576781,0.0
0.0,0.0,2.9499855687749106,-0.5932428657510609,-4.477353739812967,0.0
0.0,0.0,2.860650483811847,-0.676781849569832,-4.321870625723619,0.0
0.0,0.0,2.9914493157152617,-0.68086597354052,-4.523647565953948,0.0
0.0,0.0,2.837322777248389,-0.6289964028643614,-4.301241343541539,0.0
0.0,0.0,2.9445929793112415,-0.5826462959259384,-4.474774078539546,0.0
0.0,0.0,2.8558081400283952,-0.6677764674685105,-4.320434890795975,0.0
0.0,0.0,2.9134378522455284,-0.5179153072941062,-4.442786830542651,0.0
0.0,0.0,2.872243655179881,-0.5979008773265096,-4.364080440630691,0.0
0.0,0.0,3.0012803754166333,-0.5945329000732178,-4.564528784759151,0.0
0.0,0.0,2.867243481303577,-0.5576238846893192,-4.371145673689157,0.0
0.0,0.0,2.980196155332014,-0.5192807840327045,-4.551764128547454,0.0
0.0,0.0,2.897778891523417,-0.6215408039688082,-4.404013391679251,0.0
0.0,0.0,2.949060244138902,-0.45461234975332965,-4.517783817462178,0.0
0.0,0.0,2.9460022409924997,-0.5437617504353425,-4.4932455456019955,0.0
0.0,0.0,3.1894562352381572,-0.7804189187967021,-4.8419931919855514,0.0
0.0,0.0,2.9278394544608517,-0.5063399953801402,-4.4751305691481535,0.0
0.0,0.0,3.1283670539205484,-0.6484465835973487,-4.768968878446896,0.0
0.0,0.0,2.9135067437633464,-0.4770737425934859,-4.461253087503638,0.0
0.0,0.0,3.0873981508298245,-0.5612636692920907,-4.720522933402505,0.0
0.0,0.0,2.9023866332698063,-0.45459702029208726,-4.4509498118709345,0.0
0.0,0.0,3.060624256035459,-0.5049106699718674,-4.68954318699904,0.0
0.0,0.0,2.90098786468994,-0.4351669785105793,-4.456324911312454,0.0
0.0,0.0,3.08903944512701,-0.5470495509492639,-4.731821062441957,0.0
0.0,0.0,2.903937765655534,-0.44149377191921646,-4.461771410026622,0.0
0.0,0.0,3.077924135926835,-0.5237951447299497,-4.720173430535207,0.0
0.0,0.0,2.908676861766553,-0.4515881538653228,-4.469243487231866,0.0
0.0,0.0,2.941293568303813,-0.24100163884437142,-4.551660722539819,0.0
0.0,0.0,3.0001024016467817,-0.42979182283456313,-4.6113782724986265,0.0
0.0,0.0,2.8581655237276826,-0.4161204747088033,-4.397278282399475,0.0
0.0,0.0,2.8108023200627477,-0.38488740950461764,-4.329005803289667,0.0
0.0,0.0,2.8004024593825316,-0.4272443213531567,-4.299978653265487,0.0
0.0,0.0,2.857571183691627,-0.33933507915566063,-4.394474657702336,0.0
0.0,0.0,2.784801232282007,-0.3545637623701514,-4.287066055972607,0.0
0.0,0.0,2.77114282394343,-0.3897367251169317,-4.254912214679303,0.0
0.0,0.0,2.659308469824723,-0.4336528252795284,-4.088157583058519,0.0
0.0,0.0,2.6254036850493665,-0.4246400607189703,-4.037406682350577,0.0
0.0,0.0,2.592530805724213,-0.416975600940926,-3.9878163584279833,0.0
0.0,0.0,2.560490268583432,-0.41027619013183236,-3.939197019666715,0.0
0.0,0.0,2.5361350065502988,-0.41746857162259676,-3.8969725507959674,0.0
0.0,0.0,2.5005819442894346,-0.4024566540959893,-3.845477344353159,0.0
0.0,0.0,2.4941252440744592,-0.3534484784131575,-3.8284956526126486,0.0
0.0,0.0,2.389446325021383,-0.40645214877332814,-3.6800523085224874,0.0
0.0,0.0,2.3775699124892924,-0.3687197299662226,-3.655834371233322,0.0
0.0,0.0,2.4626834971684946,-0.30218107519737014,-3.777640381367484,0.0
0.0,0.0,2.433089348358093,-0.29863997933563646,-3.73223921707831,0.0
0.0,0.0,2.4039661925353752,-0.2953372589154013,-3.6874805259764036,0.0
0.0,0.0,2.3752865923272015,-0.2922421619519222,-3.6433371612347436,0.0
0.0,0.0,2.3429009429744734,-0.2818475960069895,-3.5962520619355494,0.0
0.0,0.0,2.3077991729138723,-0.27611216362581525,-3.5451823478256994,0.0
0.0,0.0,2.203883310694017,-0.32948773852365876,-3.4043183918197375,0.0
0.0,0.0,2.2190109612810414,-0.2728236153444019,-3.409262047554769,0.0
0.0,0.0,2.1150652532942167,-0.32441001419798576,-3.27100169576787,0.0
0.0,0.0,2.0448633605847917,-0.36151697687360107,-3.1865631965846895,0.0
0.0,0.0,2.0208134289182604,-0.358409775367428,-3.1478967783305407,0.0
0.0,0.0,1.9970675712492447,-0.3551926186492853,-3.1100219538821356,0.0
0.0,0.0,1.9693282304143163,-0.34492882090283916,-3.071050142212312,0.0
0.0,0.0,1.9436661521978793,-0.33802487380220225,-3.0330316968867,0.0
0.0,0.0,1.9209343199187114,-0.335106896746711,-2.9966750063137955,0.0
0.0,0.0,1.8984775607377118,-0.33219705180524506,-2.9607983536740745,0.0
0.0,0.0,1.8747570269185825,-0.3271467064524054,-2.9246453769678675,0.0
0.0,0.0,1.8529238042380698,-0.3243634219297913,-2.8897077211945748,0.0
0.0,0.0,1.8272271036037995,-0.3153939088875455,-2.853787888428611,0.0
0.0,0.0,1.7992178525191136,-0.30282993018627047,-2.817496908790371,0.0
0.0,0.0,1.7742087705995475,-0.29433572281953113,-2.7824892992749026,0.0
0.0,0.0,1.7469795947004119,-0.28251471893391544,-2.7471596137776055,0.0
0.0,0.0,1.722616503313338,-0.27448383597059944,-2.7129948659670786,0.0
0.0,0.0,1.6961299543774584,-0.2633550853016007,-2.6785482511993504,0.0
0.0,0.0,1.6748081558664583,-0.2592926302677405,-2.6458165563825915,0.0
0.0,0.0,1.6560816120675819,-0.25841687125713975,-2.614112824702234,0.0
0.0,0.0,1.6309182569295981,-0.24843249179393423,-2.5811759293971184,0.0
0.0,0.0,1.611169438559477,-0.24565704038079117,-2.5498087462110584,0.0
0.0,0.0,1.5885325521238087,-0.23856181133742682,-2.5182191305416106,0.0
0.0,0.0,1.5639675356623757,-0.22885058442175676,-2.486482322296089,0.0
0.0,0.0,1.5445848585022202,-0.225624251208409,-2.4563279152704753,0.0
0.0,0.0,1.5260387043121895,-0.223306135048442,-2.4265769088996807,0.0
0.0,0.0,1.5072173726056943,-0.22021435190822114,-2.3972660071716314,0.0
0.0,0.0,1.49053114095382,-0.2194898069155211,-2.3686948872516784,0.0
0.0,0.0,1.4673395290483924,-0.21061858523902677,-2.339045352813617,0.0
0.0,0.0,1.4448591097920451,-0.2024745905769414,-2.309831153551503,0.0
0.0,0.0,1.4222896393159215,-0.1941037180184022,-2.2809139198723205,0.0
0.0,0.0,1.4000295517710424,-0.18597995866971018,-2.2523531937868424,0.0
0.0,0.0,1.3784746006333852,-0.17860025421899395,-2.224181010235844,0.0
0.0,0.0,1.356793544070034,-0.17103386962846656,-2.196238850879162,0.0
0.0,0.0,1.3339169194967624,-0.16222288314364997,-2.168272077530323,0.0
0.0,0.0,1.3177244796132381,-0.16075462356447945,-2.1418016323113176,0.0
0.0,0.0,1.3022490881169058,-0.159882959229119,-2.1157312681803315,0.0
0.0,0.0,1.2815949023853637,-0.1529630243477218,-2.0892308635338805,0.0
0.0,0.0,1.2612087009964708,-0.14636922366438998,-2.0629637005584316,0.0
0.0,0.0,1.2401536986732302,-0.13938039310538042,-2.0366313777326805,0.0
0.0,0.0,1.185912864007491,-0.16778064472771692,-1.984660978751458,0.0
0.0,0.0,1.16671612190169,-0.16150588063809612,-1.9597441159704991,0.0
0.0,0.0,1.1542912519460469,-0.14952789284343593,-1.939713200569416,0.0
0.0,0.0,1.0498487912435568,-0.19223059540624687,-1.8231361163242998,0.0
0.0,0.0,1.0122861329735826,-0.2065126710306121,-1.7844860191468204,0.0
0.0,0.0,1.0005726060044218,-0.20503301765123927,-1.7628114590584512,0.0
0.0,0.0,0.9825050240870259,-0.19753357477074607,-1.7411141873657958,0.0
0.0,0.0,0.9708124556631972,-0.1955351036014069,-1.720130081870266,0.0
0.0,0.0,0.9589751688689534,-0.19356672555621413,-1.6992596900990762,0.0
0.0,0.0,0.9425952077059244,-0.18736847928547573,-1.6784383675422203,0.0
0.0,0.0,0.9253250261954888,-0.18047485432367316,-1.6577903878806175,0.0
0.0,0.0,0.9137816994302144,-0.1782856704997523,-1.6377615063748032,0.0
0.0,0.0,0.9027325683580625,-0.176542538229586,-1.6179431641894875,0.0
0.0,0.0,0.8924259718177256,-0.1751112540255887,-1.5984897513489433,0.0
0.0,0.0,0.8758471697870149,-0.1685939122755492,-1.578910765168301,0.0
0.0,0.0,0.8594908782631983,-0.16232004362599572,-1.559538421129709,0.0
0.0,0.0,0.8488476411173378,-0.16036415803542903,-1.540749953483462,0.0
0.0,0.0,0.8386842761212173,-0.15880491197252772,-1.5221803072243647,0.0
0.0,0.0,0.8286710786248781,-0.15720754140475207,-1.5038605906859808,0.0
0.0,0.0,0.8187875671042152,-0.1556101607278111,-1.4857780529314843,0.0
0.0,0.0,0.8087299015728703,-0.15370667224147072,-1.4679366210881066,0.0
0.0,0.0,0.7991343486279993,-0.15212561191457002,-1.450310176235376,0.0
0.0,0.0,0.789667417629387,-0.1505617111056693,-1.432897044385522,0.0
0.0,0.0,0.7744979366697268,-0.14492308362349232,-1.4154303580957168,0.0
0.0,0.0,0.7650486660746731,-0.14318760371324535,-1.3984366486335857,0.0
